"Device: USB-2408-2AO"
"Serial Number: 1C3CD1D"
"Channel Count: 1"
"Sample Count: 2703"
"Start Time: 1/28/2020 12:44:22.566 PM"
"Scan Rate: 1000"
"Sample","Date/Time","AI4 (mV)"
"278","1/28/2020 12:44:22.844 PM","0.21437"
"279","1/28/2020 12:44:22.845 PM","0.21302"
"280","1/28/2020 12:44:22.846 PM","0.21375"
"281","1/28/2020 12:44:22.847 PM","0.21308"
"282","1/28/2020 12:44:22.848 PM","0.21364"
"283","1/28/2020 12:44:22.849 PM","0.21204"
"284","1/28/2020 12:44:22.850 PM","0.21205"
"285","1/28/2020 12:44:22.851 PM","0.21276"
"286","1/28/2020 12:44:22.852 PM","0.21205"
"287","1/28/2020 12:44:22.853 PM","0.21242"
"288","1/28/2020 12:44:22.854 PM","0.21075"
"289","1/28/2020 12:44:22.855 PM","0.21198"
"290","1/28/2020 12:44:22.856 PM","0.21222"
"291","1/28/2020 12:44:22.857 PM","0.21198"
"292","1/28/2020 12:44:22.858 PM","0.21243"
"293","1/28/2020 12:44:22.859 PM","0.21162"
"294","1/28/2020 12:44:22.860 PM","0.21345"
"295","1/28/2020 12:44:22.861 PM","0.21233"
"296","1/28/2020 12:44:22.862 PM","0.21386"
"297","1/28/2020 12:44:22.863 PM","0.21396"
"298","1/28/2020 12:44:22.864 PM","0.21318"
"299","1/28/2020 12:44:22.865 PM","0.21232"
"300","1/28/2020 12:44:22.866 PM","0.21146"
"301","1/28/2020 12:44:22.867 PM","0.21347"
"302","1/28/2020 12:44:22.868 PM","0.21174"
"303","1/28/2020 12:44:22.869 PM","0.21202"
"304","1/28/2020 12:44:22.870 PM","0.21335"
"305","1/28/2020 12:44:22.871 PM","0.21282"
"306","1/28/2020 12:44:22.872 PM","0.21258"
"307","1/28/2020 12:44:22.873 PM","0.21167"
"308","1/28/2020 12:44:22.874 PM","0.21206"
"309","1/28/2020 12:44:22.875 PM","0.21046"
"310","1/28/2020 12:44:22.876 PM","0.21167"
"311","1/28/2020 12:44:22.877 PM","0.21261"
"312","1/28/2020 12:44:22.878 PM","0.21492"
"313","1/28/2020 12:44:22.879 PM","0.21261"
"314","1/28/2020 12:44:22.880 PM","0.21368"
"315","1/28/2020 12:44:22.881 PM","0.21334"
"316","1/28/2020 12:44:22.882 PM","0.21153"
"317","1/28/2020 12:44:22.883 PM","0.21247"
"318","1/28/2020 12:44:22.884 PM","0.21148"
"319","1/28/2020 12:44:22.885 PM","0.21373"
"320","1/28/2020 12:44:22.886 PM","0.21217"
"321","1/28/2020 12:44:22.887 PM","0.21243"
"322","1/28/2020 12:44:22.888 PM","0.21198"
"323","1/28/2020 12:44:22.889 PM","0.21145"
"324","1/28/2020 12:44:22.890 PM","0.21221"
"325","1/28/2020 12:44:22.891 PM","0.21326"
"326","1/28/2020 12:44:22.892 PM","0.21169"
"327","1/28/2020 12:44:22.893 PM","0.21181"
"328","1/28/2020 12:44:22.894 PM","0.21213"
"329","1/28/2020 12:44:22.895 PM","0.21206"
"330","1/28/2020 12:44:22.896 PM","0.21317"
"331","1/28/2020 12:44:22.897 PM","0.21426"
"332","1/28/2020 12:44:22.898 PM","0.21249"
"333","1/28/2020 12:44:22.899 PM","0.21404"
"334","1/28/2020 12:44:22.900 PM","0.21161"
"335","1/28/2020 12:44:22.901 PM","0.21228"
"336","1/28/2020 12:44:22.902 PM","0.21062"
"337","1/28/2020 12:44:22.903 PM","0.21346"
"338","1/28/2020 12:44:22.904 PM","0.21216"
"339","1/28/2020 12:44:22.905 PM","0.21114"
"340","1/28/2020 12:44:22.906 PM","0.21096"
"341","1/28/2020 12:44:22.907 PM","0.21193"
"342","1/28/2020 12:44:22.908 PM","0.21075"
"343","1/28/2020 12:44:22.909 PM","0.21214"
"344","1/28/2020 12:44:22.910 PM","0.21187"
"345","1/28/2020 12:44:22.911 PM","0.21137"
"346","1/28/2020 12:44:22.912 PM","0.21300"
"347","1/28/2020 12:44:22.913 PM","0.21163"
"348","1/28/2020 12:44:22.914 PM","0.21150"
"349","1/28/2020 12:44:22.915 PM","0.21225"
"350","1/28/2020 12:44:22.916 PM","0.21330"
"351","1/28/2020 12:44:22.917 PM","0.21134"
"352","1/28/2020 12:44:22.918 PM","0.21274"
"353","1/28/2020 12:44:22.919 PM","0.21194"
"354","1/28/2020 12:44:22.920 PM","0.21249"
"355","1/28/2020 12:44:22.921 PM","0.21308"
"356","1/28/2020 12:44:22.922 PM","0.21304"
"357","1/28/2020 12:44:22.923 PM","0.21188"
"358","1/28/2020 12:44:22.924 PM","0.21261"
"359","1/28/2020 12:44:22.925 PM","0.21117"
"360","1/28/2020 12:44:22.926 PM","0.21180"
"361","1/28/2020 12:44:22.927 PM","0.21441"
"362","1/28/2020 12:44:22.928 PM","0.21376"
"363","1/28/2020 12:44:22.929 PM","0.21244"
"364","1/28/2020 12:44:22.930 PM","0.21392"
"365","1/28/2020 12:44:22.931 PM","0.21234"
"366","1/28/2020 12:44:22.932 PM","0.21271"
"367","1/28/2020 12:44:22.933 PM","0.21202"
"368","1/28/2020 12:44:22.934 PM","0.21111"
"369","1/28/2020 12:44:22.935 PM","0.21141"
"370","1/28/2020 12:44:22.936 PM","0.21175"
"371","1/28/2020 12:44:22.937 PM","0.21245"
"372","1/28/2020 12:44:22.938 PM","0.21183"
