"Device: USB-2408-2AO"
"Serial Number: 1C3CD1D"
"Channel Count: 1"
"Sample Count: 10287"
"Start Time: 1/28/2020 12:35:42.710 PM"
"Scan Rate: 1000"
"Sample","Date/Time","AI4 (mV)"
"201","1/28/2020 12:35:42.911 PM","1.08490"
"202","1/28/2020 12:35:42.912 PM","1.08595"
"203","1/28/2020 12:35:42.913 PM","1.08549"
"204","1/28/2020 12:35:42.914 PM","1.08378"
"205","1/28/2020 12:35:42.915 PM","1.08444"
"206","1/28/2020 12:35:42.916 PM","1.08381"
"207","1/28/2020 12:35:42.917 PM","1.08490"
"208","1/28/2020 12:35:42.918 PM","1.08359"
"209","1/28/2020 12:35:42.919 PM","1.08441"
"210","1/28/2020 12:35:42.920 PM","1.08472"
"211","1/28/2020 12:35:42.921 PM","1.08428"
"212","1/28/2020 12:35:42.922 PM","1.08445"
"213","1/28/2020 12:35:42.923 PM","1.08417"
"214","1/28/2020 12:35:42.924 PM","1.08396"
"215","1/28/2020 12:35:42.925 PM","1.08538"
"216","1/28/2020 12:35:42.926 PM","1.08677"
"217","1/28/2020 12:35:42.927 PM","1.08670"
"218","1/28/2020 12:35:42.928 PM","1.08463"
"219","1/28/2020 12:35:42.929 PM","1.08537"
"220","1/28/2020 12:35:42.930 PM","1.08521"
"221","1/28/2020 12:35:42.931 PM","1.08610"
"222","1/28/2020 12:35:42.932 PM","1.08588"
"223","1/28/2020 12:35:42.933 PM","1.08659"
"224","1/28/2020 12:35:42.934 PM","1.08547"
"225","1/28/2020 12:35:42.935 PM","1.08317"
"226","1/28/2020 12:35:42.936 PM","1.08454"
"227","1/28/2020 12:35:42.937 PM","1.08561"
"228","1/28/2020 12:35:42.938 PM","1.08588"
"229","1/28/2020 12:35:42.939 PM","1.08575"
"230","1/28/2020 12:35:42.940 PM","1.08663"
"231","1/28/2020 12:35:42.941 PM","1.08706"
"232","1/28/2020 12:35:42.942 PM","1.08675"
"233","1/28/2020 12:35:42.943 PM","1.08640"
"234","1/28/2020 12:35:42.944 PM","1.08447"
"235","1/28/2020 12:35:42.945 PM","1.08665"
"236","1/28/2020 12:35:42.946 PM","1.08588"
"237","1/28/2020 12:35:42.947 PM","1.08524"
"238","1/28/2020 12:35:42.948 PM","1.08584"
"239","1/28/2020 12:35:42.949 PM","1.08602"
"240","1/28/2020 12:35:42.950 PM","1.08521"
"241","1/28/2020 12:35:42.951 PM","1.08646"
"242","1/28/2020 12:35:42.952 PM","1.08594"
"243","1/28/2020 12:35:42.953 PM","1.08471"
"244","1/28/2020 12:35:42.954 PM","1.08603"
"245","1/28/2020 12:35:42.955 PM","1.08558"
"246","1/28/2020 12:35:42.956 PM","1.08370"
"247","1/28/2020 12:35:42.957 PM","1.08383"
"248","1/28/2020 12:35:42.958 PM","1.08365"
"249","1/28/2020 12:35:42.959 PM","1.08587"
"250","1/28/2020 12:35:42.960 PM","1.08458"
"251","1/28/2020 12:35:42.961 PM","1.08398"
"252","1/28/2020 12:35:42.962 PM","1.08620"
"253","1/28/2020 12:35:42.963 PM","1.08380"
"254","1/28/2020 12:35:42.964 PM","1.08650"
"255","1/28/2020 12:35:42.965 PM","1.08410"
